Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-05-02 05:24:54,"A1",50min,"Bent Over Row (Barbell)",1,20.41165665,15,0,0,"","Add 5lbs to Bench, Row every other workout \nAdd 5lbs to Squat \nLast set AMRAP",
2022-05-02 05:24:54,"A1",50min,"Bent Over Row (Barbell)",2,29.48350405,10,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Bent Over Row (Barbell)",3,38.55535145,5,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Bent Over Row (Barbell)",4,38.55535145,5,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Bent Over Row (Barbell)",5,38.55535145,12,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Squat (Barbell)",1,20.41165665,10,0,0,"",,
2022-05-02 05:24:54,"A1",50min,"Squat (Barbell)",2,34.01942775,10,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Squat (Barbell)",3,43.09127515,5,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Squat (Barbell)",4,43.09127515,5,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Squat (Barbell)",5,43.09127515,7,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Bench Press (Barbell)",1,29.48350405,12,0,0,"",,
2022-05-02 05:24:54,"A1",50min,"Bench Press (Barbell)",2,38.55535145,10,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Bench Press (Barbell)",3,49.895160700000005,5,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Bench Press (Barbell)",4,49.895160700000005,5,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Bench Press (Barbell)",5,49.895160700000005,8,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Bicep Curl (Dumbbell)",1,9.071847400000001,8,0,0,"",,
2022-05-02 05:24:54,"A1",50min,"Bicep Curl (Dumbbell)",2,6.80388555,10,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Bicep Curl (Dumbbell)",3,6.80388555,12,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Triceps Pushdown (Cable - Straight Bar)",1,14.968548210000002,8,0,0,"",,
2022-05-02 05:24:54,"A1",50min,"Triceps Pushdown (Cable - Straight Bar)",2,14.968548210000002,10,0,0,,,
2022-05-02 05:24:54,"A1",50min,"Triceps Pushdown (Cable - Straight Bar)",3,9.979032140000001,12,0,0,,,
2022-05-04 20:43:10,"B1",40min,"Chin Up",1,0,6,0,0,"","Add 5lbs to OHP, Chin-up every other workout\nAdd 5lbs to Deadlift",
2022-05-04 20:43:10,"B1",40min,"Chin Up",2,0,5,0,0,,,
2022-05-04 20:43:10,"B1",40min,"Chin Up",3,0,5,0,0,,,
2022-05-04 20:43:10,"B1",40min,"Chin Up",4,0,7,0,0,,,
2022-05-04 20:43:10,"B1",40min,"Chest Dip",1,0,5,0,0,"",,
2022-05-04 20:43:10,"B1",40min,"Chest Dip",2,0,5,0,0,,,
2022-05-04 20:43:10,"B1",40min,"Overhead Press (Barbell)",1,20.41165665,11,0,0,"",,
2022-05-04 20:43:10,"B1",40min,"Overhead Press (Barbell)",2,24.947580350000003,10,0,0,,,
2022-05-04 20:43:10,"B1",40min,"Overhead Press (Barbell)",3,34.01942775,3,0,0,,,
2022-05-04 20:43:10,"B1",40min,"Overhead Press (Barbell)",4,29.48350405,5,0,0,,,
2022-05-04 20:43:10,"B1",40min,"Overhead Press (Barbell)",5,29.48350405,5,0,0,,,
2022-05-04 20:43:10,"B1",40min,"Deadlift (Barbell)",1,29.48350405,11,0,0,"",,
2022-05-04 20:43:10,"B1",40min,"Deadlift (Barbell)",2,34.01942775,10,0,0,,,
2022-05-04 20:43:10,"B1",40min,"Deadlift (Barbell)",3,43.09127515,5,0,0,,,
2022-05-04 20:43:10,"B1",40min,"Deadlift (Barbell)",4,43.09127515,5,0,0,,,
2022-05-04 20:43:10,"B1",40min,"Deadlift (Barbell)",5,43.09127515,8,0,0,,,
2022-05-06 05:12:34,"A1",31min,"Bent Over Row (Barbell)",1,20.41165665,15,0,0,"","Add 5lbs to Bench, Row every other workout \nAdd 5lbs to Squat \nLast set AMRAP",
2022-05-06 05:12:34,"A1",31min,"Bent Over Row (Barbell)",2,29.48350405,12,0,0,,,
2022-05-06 05:12:34,"A1",31min,"Bent Over Row (Barbell)",3,43.09127515,5,0,0,,,
2022-05-06 05:12:34,"A1",31min,"Bent Over Row (Barbell)",4,43.09127515,6,0,0,,,
2022-05-06 05:12:34,"A1",31min,"Bent Over Row (Barbell)",5,43.09127515,10,0,0,,,
2022-05-08 04:22:15,"B1",1h 7min,"Overhead Press (Barbell)",1,20.41165665,12,0,0,"","Add 5lbs to OHP, Chin-up every other workout\nAdd 5lbs to Deadlift",
2022-05-08 04:22:15,"B1",1h 7min,"Overhead Press (Barbell)",2,24.947580350000003,10,0,0,,,
2022-05-08 04:22:15,"B1",1h 7min,"Overhead Press (Barbell)",3,34.01942775,5,0,0,,,
2022-05-08 04:22:15,"B1",1h 7min,"Overhead Press (Barbell)",4,29.48350405,7,0,0,,,
2022-05-08 04:22:15,"B1",1h 7min,"Overhead Press (Barbell)",5,27.2155422,10,0,0,,,
2022-05-08 04:22:15,"B1",1h 7min,"Pull Up",1,0,5,0,0,"",,
2022-05-08 04:22:15,"B1",1h 7min,"Pull Up",2,0,6,0,0,,,
2022-05-08 04:22:15,"B1",1h 7min,"Pull Up",3,0,8,0,0,,,
2022-05-08 04:22:15,"B1",1h 7min,"Pull Up",4,0,7,0,0,,,
2022-05-08 04:22:15,"B1",1h 7min,"Deadlift (Barbell)",1,29.48350405,11,0,0,"",,
2022-05-08 04:22:15,"B1",1h 7min,"Deadlift (Barbell)",2,52.163122550000004,5,0,0,,,
2022-05-08 04:22:15,"B1",1h 7min,"Deadlift (Barbell)",3,43.09127515,7,0,0,,,
2022-05-08 04:22:15,"B1",1h 7min,"Deadlift (Barbell)",4,38.55535145,9,0,0,,,
2022-05-08 04:22:15,"B1",1h 7min,"Leg Extension (Machine)",1,13.6077711,10,0,0,"",,
2022-05-08 04:22:15,"B1",1h 7min,"Leg Extension (Machine)",2,13.6077711,12,0,0,,,
2022-05-08 04:22:15,"B1",1h 7min,"Leg Extension (Machine)",3,9.071847400000001,15,0,0,,,
2022-05-08 04:22:15,"B1",1h 7min,"Hanging Leg Raise",1,0,10,0,0,"",,
2022-05-08 04:22:15,"B1",1h 7min,"Hanging Leg Raise",2,0,10,0,0,,,
2022-05-08 04:22:15,"B1",1h 7min,"Hanging Leg Raise",3,0,12,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Incline Bench Press (Barbell)",1,29.48350405,12,0,0,"","",
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Incline Bench Press (Barbell)",2,36.287389600000004,10,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Incline Bench Press (Barbell)",3,47.62719885,5,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Incline Bench Press (Barbell)",4,43.09127515,8,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Incline Bench Press (Barbell)",5,43.09127515,11,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Seated Row (Cable)",1,24.947580350000003,15,0,0,"",,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Seated Row (Cable)",2,44.905644630000005,6,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Seated Row (Cable)",3,39.916128560000004,8,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Seated Row (Cable)",4,34.926612490000004,12,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Lunge (Barbell)",1,29.48350405,10,0,0,"",,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Lunge (Barbell)",2,38.55535145,6,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Lunge (Barbell)",3,34.01942775,8,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Lunge (Barbell)",4,31.751465900000003,10,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Hammer Curl (Dumbbell)",1,11.33980925,9,0,0,"",,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Hammer Curl (Dumbbell)",2,9.071847400000001,12,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Hammer Curl (Dumbbell)",3,6.80388555,16,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Triceps Extension",1,9.071847400000001,10,0,0,"",,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Triceps Extension",2,13.6077711,10,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Triceps Extension",3,11.33980925,12,0,0,,,
2022-05-10 22:27:54,"Midday Workout",1h 5min,"Triceps Extension",4,9.071847400000001,15,0,0,,,
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Overhead Press (Barbell)",1,20.41165665,12,0,0,"","",
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Overhead Press (Barbell)",2,24.947580350000003,10,0,0,,,
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Overhead Press (Barbell)",3,36.287389600000004,5,0,0,,,
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Overhead Press (Barbell)",4,34.01942775,7,0,0,,,
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Overhead Press (Barbell)",5,29.48350405,8,0,0,,,
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Pull Up",1,0,7,0,0,"",,
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Pull Up",2,0,7,0,0,,,
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Pull Up",3,0,5,0,0,,,
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Deadlift (Barbell)",1,29.48350405,12,0,0,"",,
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Deadlift (Barbell)",2,52.163122550000004,5,0,0,,,
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Deadlift (Barbell)",3,43.09127515,8,0,0,,,
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Deadlift (Barbell)",4,38.55535145,10,0,0,,,
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Goblet Squat (Kettlebell)",1,13.6077711,10,0,0,"",,
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Goblet Squat (Kettlebell)",2,13.6077711,12,0,0,,,
2022-05-13 20:37:52,"Morning Workout",1h 1min,"Goblet Squat (Kettlebell)",3,11.33980925,15,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Push Up",1,0,15,0,0,"","Add 5lbs to Bench, Row every other workout \nAdd 5lbs to Squat \nLast set AMRAP",
2022-05-15 23:39:04,"A1",1h 26min,"Push Up",2,0,15,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Bent Over Row (Barbell)",1,20.41165665,15,0,0,"",,
2022-05-15 23:39:04,"A1",1h 26min,"Bent Over Row (Barbell)",2,29.48350405,10,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Bent Over Row (Barbell)",3,45.359237,5,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Bent Over Row (Barbell)",4,43.09127515,8,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Bent Over Row (Barbell)",5,34.01942775,12,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Squat (Barbell)",1,20.41165665,12,0,0,"",,
2022-05-15 23:39:04,"A1",1h 26min,"Squat (Barbell)",2,34.01942775,10,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Squat (Barbell)",3,47.62719885,5,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Squat (Barbell)",4,43.09127515,8,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Squat (Barbell)",5,43.09127515,10,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Chest Dip",1,0,8,0,0,"",,
2022-05-15 23:39:04,"A1",1h 26min,"Bench Press (Barbell)",1,34.01942775,12,0,0,"",,
2022-05-15 23:39:04,"A1",1h 26min,"Bench Press (Barbell)",2,38.55535145,10,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Bench Press (Barbell)",3,52.163122550000004,6,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Bench Press (Barbell)",4,45.359237,8,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Bench Press (Barbell)",5,43.09127515,10,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Bicep Curl (Dumbbell)",1,9.071847400000001,10,0,0,"",,
2022-05-15 23:39:04,"A1",1h 26min,"Bicep Curl (Dumbbell)",2,6.80388555,12,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Bicep Curl (Dumbbell)",3,6.80388555,15,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Triceps Extension",1,11.33980925,10,0,0,"",,
2022-05-15 23:39:04,"A1",1h 26min,"Triceps Extension",2,9.071847400000001,12,0,0,,,
2022-05-15 23:39:04,"A1",1h 26min,"Triceps Extension",3,6.80388555,16,0,0,,,
2022-05-17 22:40:12,"Shdl",1h 6min,"Overhead Press (Barbell)",1,20.41165665,12,0,0,"","",
2022-05-17 22:40:12,"Shdl",1h 6min,"Overhead Press (Barbell)",2,24.947580350000003,10,0,0,,,
2022-05-17 22:40:12,"Shdl",1h 6min,"Overhead Press (Barbell)",3,36.287389600000004,5,0,0,,,
2022-05-17 22:40:12,"Shdl",1h 6min,"Overhead Press (Barbell)",4,34.01942775,6,0,0,,,
2022-05-17 22:40:12,"Shdl",1h 6min,"Overhead Press (Barbell)",5,29.48350405,9,0,0,,,
2022-05-17 22:40:12,"Shdl",1h 6min,"Pull Up",1,0,7,0,0,"",,
2022-05-17 22:40:12,"Shdl",1h 6min,"Pull Up",2,0,6,0,0,,,
2022-05-17 22:40:12,"Shdl",1h 6min,"Pull Up",3,0,6,0,0,,,
2022-05-17 22:40:12,"Shdl",1h 6min,"Deadlift (Barbell)",1,29.48350405,10,0,0,"",,
2022-05-17 22:40:12,"Shdl",1h 6min,"Deadlift (Barbell)",2,52.163122550000004,5,0,0,,,
2022-05-17 22:40:12,"Shdl",1h 6min,"Deadlift (Barbell)",3,43.09127515,6,0,0,,,
2022-05-17 22:40:12,"Shdl",1h 6min,"Deadlift (Barbell)",4,43.09127515,8,0,0,,,
2022-05-17 22:40:12,"Shdl",1h 6min,"Goblet Squat (Kettlebell)",1,15.875732950000002,11,0,0,"",,
2022-05-17 22:40:12,"Shdl",1h 6min,"Goblet Squat (Kettlebell)",2,13.6077711,12,0,0,,,
2022-05-17 22:40:12,"Shdl",1h 6min,"Goblet Squat (Kettlebell)",3,11.33980925,15,0,0,,,
2022-05-17 22:40:12,"Shdl",1h 6min,"Hanging Leg Raise",1,0,10,0,0,"",,
2022-05-17 22:40:12,"Shdl",1h 6min,"Hanging Leg Raise",2,0,10,0,0,,,
2022-05-17 22:40:12,"Shdl",1h 6min,"Hanging Leg Raise",3,0,10,0,0,,,
2022-05-19 21:09:24,"Morning Workout",58min,"Incline Bench Press (Barbell)",1,29.48350405,12,0,0,"","",
2022-05-19 21:09:24,"Morning Workout",58min,"Incline Bench Press (Barbell)",2,34.01942775,10,0,0,,,
2022-05-19 21:09:24,"Morning Workout",58min,"Incline Bench Press (Barbell)",3,49.895160700000005,5,0,0,,,
2022-05-19 21:09:24,"Morning Workout",58min,"Incline Bench Press (Barbell)",4,45.359237,8,0,0,,,
2022-05-19 21:09:24,"Morning Workout",58min,"Incline Bench Press (Barbell)",5,43.09127515,5,0,0,,,
2022-05-19 21:09:24,"Morning Workout",58min,"Lunge (Barbell)",1,29.48350405,10,0,0,"",,
2022-05-19 21:09:24,"Morning Workout",58min,"Lunge (Barbell)",2,40.8233133,5,0,0,,,
2022-05-19 21:09:24,"Morning Workout",58min,"Lunge (Barbell)",3,36.287389600000004,8,0,0,,,
2022-05-19 21:09:24,"Morning Workout",58min,"Seated Row (Cable)",1,24.947580350000003,15,0,0,"",,
2022-05-19 21:09:24,"Morning Workout",58min,"Seated Row (Cable)",2,49.895160700000005,5,0,0,,,
2022-05-19 21:09:24,"Morning Workout",58min,"Seated Row (Cable)",3,44.905644630000005,8,0,0,,,
2022-05-19 21:09:24,"Morning Workout",58min,"Seated Row (Cable)",4,39.916128560000004,10,0,0,,,
2022-05-19 21:09:24,"Morning Workout",58min,"Hammer Curl (Dumbbell)",1,11.33980925,9,0,0,"",,
2022-05-19 21:09:24,"Morning Workout",58min,"Hammer Curl (Dumbbell)",2,11.33980925,10,0,0,,,
2022-05-19 21:09:24,"Morning Workout",58min,"Hammer Curl (Dumbbell)",3,9.071847400000001,12,0,0,,,
2022-05-19 21:09:24,"Morning Workout",58min,"Bench Press - Close Grip (Barbell)",1,29.48350405,10,0,0,"",,
2022-05-19 21:09:24,"Morning Workout",58min,"Bench Press - Close Grip (Barbell)",2,24.947580350000003,12,0,0,,,
2022-05-19 21:09:24,"Morning Workout",58min,"Bench Press - Close Grip (Barbell)",3,20.41165665,15,0,0,,,
2022-05-22 21:35:17,"Shdl",1h 6min,"Overhead Press (Barbell)",1,20.41165665,12,0,0,"","",
2022-05-22 21:35:17,"Shdl",1h 6min,"Overhead Press (Barbell)",2,24.947580350000003,10,0,0,,,
2022-05-22 21:35:17,"Shdl",1h 6min,"Overhead Press (Barbell)",3,38.55535145,4,0,0,,,
2022-05-22 21:35:17,"Shdl",1h 6min,"Overhead Press (Barbell)",4,34.01942775,6,0,0,,,
2022-05-22 21:35:17,"Shdl",1h 6min,"Overhead Press (Barbell)",5,29.48350405,9,0,0,,,
2022-05-22 21:35:17,"Shdl",1h 6min,"Deadlift (Barbell)",1,43.09127515,7,0,0,"",,
2022-05-22 21:35:17,"Shdl",1h 6min,"Deadlift (Barbell)",2,54.4310844,5,0,0,,,
2022-05-22 21:35:17,"Shdl",1h 6min,"Deadlift (Barbell)",3,47.627198850000006,8,0,0,,,
2022-05-22 21:35:17,"Shdl",1h 6min,"Deadlift (Barbell)",4,43.09127515,10,0,0,,,
2022-05-22 21:35:17,"Shdl",1h 6min,"Pull Up",1,0,7,0,0,"",,
2022-05-22 21:35:17,"Shdl",1h 6min,"Pull Up",2,0,6,0,0,,,
2022-05-22 21:35:17,"Shdl",1h 6min,"Pull Up",3,0,6,0,0,,,
2022-05-22 21:35:17,"Shdl",1h 6min,"Goblet Squat (Kettlebell)",1,18.143694800000002,10,0,0,"",,
2022-05-22 21:35:17,"Shdl",1h 6min,"Goblet Squat (Kettlebell)",2,15.875732950000002,12,0,0,,,
2022-05-22 21:35:17,"Shdl",1h 6min,"Goblet Squat (Kettlebell)",3,13.6077711,15,0,0,,,
2022-05-22 21:35:17,"Shdl",1h 6min,"Hanging Leg Raise",1,0,10,0,0,"",,
2022-05-22 21:35:17,"Shdl",1h 6min,"Hanging Leg Raise",2,0,10,0,0,,,
2022-05-22 21:35:17,"Shdl",1h 6min,"Hanging Leg Raise",3,0,10,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Push Up",1,0,15,0,0,"","Add 5lbs to Bench, Row every other workout \nAdd 5lbs to Squat \nLast set AMRAP",
2022-05-24 21:25:15,"BBr",1h 26min,"Push Up",2,0,15,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Chest Dip",1,0,6,0,0,"",,
2022-05-24 21:25:15,"BBr",1h 26min,"Chest Dip",2,0,5,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Bench Press (Barbell)",1,34.01942775,12,0,0,"",,
2022-05-24 21:25:15,"BBr",1h 26min,"Bench Press (Barbell)",2,43.09127515,10,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Bench Press (Barbell)",3,52.163122550000004,6,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Bench Press (Barbell)",4,47.62719885,8,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Bench Press (Barbell)",5,43.09127515,10,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Bent Over Row (Barbell)",1,20.41165665,15,0,0,"",,
2022-05-24 21:25:15,"BBr",1h 26min,"Bent Over Row (Barbell)",2,34.01942775,10,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Bent Over Row (Barbell)",3,45.359237,6,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Bent Over Row (Barbell)",4,43.09127515,8,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Bent Over Row (Barbell)",5,43.09127515,10,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Squat (Barbell)",1,20.41165665,10,0,0,"",,
2022-05-24 21:25:15,"BBr",1h 26min,"Squat (Barbell)",2,43.09127515,10,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Squat (Barbell)",3,52.163122550000004,5,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Squat (Barbell)",4,47.62719885,8,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Squat (Barbell)",5,43.09127515,10,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Bicep Curl (Dumbbell)",1,9.071847400000001,12,0,0,"",,
2022-05-24 21:25:15,"BBr",1h 26min,"Bicep Curl (Dumbbell)",2,6.80388555,13,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Bicep Curl (Dumbbell)",3,6.80388555,15,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Triceps Extension",1,14.968548210000002,9,0,0,"",,
2022-05-24 21:25:15,"BBr",1h 26min,"Triceps Extension",2,9.979032140000001,10,0,0,,,
2022-05-24 21:25:15,"BBr",1h 26min,"Triceps Extension",3,9.979032140000001,12,0,0,,,
2022-05-30 00:33:10,"Shdl",1h 14min,"Overhead Press (Barbell)",1,20.41165665,12,0,0,"","",
2022-05-30 00:33:10,"Shdl",1h 14min,"Overhead Press (Barbell)",2,29.48350405,9,0,0,,,
2022-05-30 00:33:10,"Shdl",1h 14min,"Overhead Press (Barbell)",3,38.55535145,3,0,0,,,
2022-05-30 00:33:10,"Shdl",1h 14min,"Overhead Press (Barbell)",4,34.01942775,5,0,0,,,
2022-05-30 00:33:10,"Shdl",1h 14min,"Overhead Press (Barbell)",5,29.48350405,9,0,0,,,
2022-05-30 00:33:10,"Shdl",1h 14min,"Pull Up",1,0,7,0,0,"",,
2022-05-30 00:33:10,"Shdl",1h 14min,"Pull Up",2,0,6,0,0,,,
2022-05-30 00:33:10,"Shdl",1h 14min,"Pull Up",3,0,5,0,0,,,
2022-05-30 00:33:10,"Shdl",1h 14min,"Deadlift (Barbell)",1,43.09127515,8,0,0,"",,
2022-05-30 00:33:10,"Shdl",1h 14min,"Deadlift (Barbell)",2,56.69904625,5,0,0,,,
2022-05-30 00:33:10,"Shdl",1h 14min,"Deadlift (Barbell)",3,49.895160700000005,8,0,0,,,
2022-05-30 00:33:10,"Shdl",1h 14min,"Deadlift (Barbell)",4,45.359237,10,0,0,,,
2022-05-30 00:33:10,"Shdl",1h 14min,"Goblet Squat (Kettlebell)",1,18.143694800000002,10,0,0,"",,
2022-05-30 00:33:10,"Shdl",1h 14min,"Goblet Squat (Kettlebell)",2,15.875732950000002,12,0,0,,,
2022-05-30 00:33:10,"Shdl",1h 14min,"Goblet Squat (Kettlebell)",3,13.6077711,15,0,0,,,
2022-05-30 00:33:10,"Shdl",1h 14min,"Hanging Leg Raise",1,0,10,0,0,"",,
2022-05-30 00:33:10,"Shdl",1h 14min,"Hanging Leg Raise",2,0,10,0,0,,,
2022-05-30 00:33:10,"Shdl",1h 14min,"Hanging Leg Raise",3,0,10,0,0,,,
2022-06-02 21:43:34,"IB variant",47min,"Incline Bench Press (Barbell)",1,29.48350405,12,0,0,"","",
2022-06-02 21:43:34,"IB variant",47min,"Incline Bench Press (Barbell)",2,34.01942775,10,0,0,,,
2022-06-02 21:43:34,"IB variant",47min,"Incline Bench Press (Barbell)",3,52.163122550000004,5,0,0,,,
2022-06-02 21:43:34,"IB variant",47min,"Incline Bench Press (Barbell)",4,47.62719885,8,0,0,,,
2022-06-02 21:43:34,"IB variant",47min,"Incline Bench Press (Barbell)",5,43.09127515,10,0,0,,,
2022-06-02 21:43:34,"IB variant",47min,"Seated Row (Cable)",1,29.937096420000003,13,0,0,"",,
2022-06-02 21:43:34,"IB variant",47min,"Seated Row (Cable)",2,49.895160700000005,5,0,0,,,
2022-06-02 21:43:34,"IB variant",47min,"Seated Row (Cable)",3,44.905644630000005,8,0,0,,,
2022-06-02 21:43:34,"IB variant",47min,"Seated Row (Cable)",4,39.916128560000004,10,0,0,,,
2022-06-02 21:43:34,"IB variant",47min,"Bicep Curl (Dumbbell)",1,9.071847400000001,10,0,0,"",,
2022-06-02 21:43:34,"IB variant",47min,"Bicep Curl (Dumbbell)",2,9.071847400000001,10,0,0,,,
2022-06-02 21:43:34,"IB variant",47min,"Bicep Curl (Dumbbell)",3,6.80388555,15,0,0,,,
2022-06-02 21:43:34,"IB variant",47min,"Triceps Extension",1,14.968548210000002,10,0,0,"",,
2022-06-02 21:43:34,"IB variant",47min,"Triceps Extension",2,12.473790175000001,12,0,0,,,
2022-06-02 21:43:34,"IB variant",47min,"Triceps Extension",3,9.979032140000001,15,0,0,,,
2022-06-04 23:17:08,"Shdl",30min,"Overhead Press (Barbell)",1,20.41165665,12,0,0,"","",
2022-06-04 23:17:08,"Shdl",30min,"Overhead Press (Barbell)",2,29.48350405,7,0,0,,,
2022-06-04 23:17:08,"Shdl",30min,"Overhead Press (Barbell)",3,38.55535145,4,0,0,,,
2022-06-04 23:17:08,"Shdl",30min,"Overhead Press (Barbell)",4,34.01942775,6,0,0,,,
2022-06-04 23:17:08,"Shdl",30min,"Overhead Press (Barbell)",5,29.48350405,8,0,0,,,
2022-06-04 23:17:08,"Shdl",30min,"Pull Up",1,0,7,0,0,"",,
2022-06-04 23:17:08,"Shdl",30min,"Pull Up",2,0,6,0,0,,,
2022-06-04 23:17:08,"Shdl",30min,"Pull Up",3,0,6,0,0,,,
2022-06-04 23:17:08,"Shdl",30min,"Deadlift (Barbell)",1,43.09127515,8,0,0,"",,
2022-06-04 23:17:08,"Shdl",30min,"Deadlift (Barbell)",2,56.69904625,5,0,0,,,
2022-06-04 23:17:08,"Shdl",30min,"Deadlift (Barbell)",3,49.895160700000005,8,0,0,,,
2022-06-04 23:17:08,"Shdl",30min,"Deadlift (Barbell)",4,45.359237,10,0,0,,,
2022-06-08 23:11:41,"BBr",1h 18min,"Squat (Barbell)",1,20.41165665,12,0,0,"","Add 5lbs to Bench, Row every other workout \nAdd 5lbs to Squat \nLast set AMRAP",
2022-06-08 23:11:41,"BBr",1h 18min,"Squat (Barbell)",2,43.09127515,10,0,0,,,
2022-06-08 23:11:41,"BBr",1h 18min,"Squat (Barbell)",3,54.4310844,5,0,0,,,
2022-06-08 23:11:41,"BBr",1h 18min,"Squat (Barbell)",4,54.4310844,5,0,0,,,
2022-06-08 23:11:41,"BBr",1h 18min,"Squat (Barbell)",5,54.4310844,8,0,0,,,
2022-06-08 23:11:41,"BBr",1h 18min,"Bent Over Row (Barbell)",1,20.41165665,12,0,0,"",,
2022-06-08 23:11:41,"BBr",1h 18min,"Bent Over Row (Barbell)",2,34.01942775,10,0,0,,,
2022-06-08 23:11:41,"BBr",1h 18min,"Bent Over Row (Barbell)",3,45.359237,5,0,0,,,
2022-06-08 23:11:41,"BBr",1h 18min,"Bent Over Row (Barbell)",4,45.359237,5,0,0,,,
2022-06-08 23:11:41,"BBr",1h 18min,"Bent Over Row (Barbell)",5,45.359237,8,0,0,,,
2022-06-08 23:11:41,"BBr",1h 18min,"Bench Press (Barbell)",1,43.09127515,10,0,0,"",,
