Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-05-01 19:54:54,"A1",50min,"Bent Over Row (Barbell)",1,45.0,15,0,0,"","Add 5lbs to Bench, Row every other workout \nAdd 5lbs to Squat \nLast set AMRAP",
2022-05-01 19:54:54,"A1",50min,"Bent Over Row (Barbell)",2,65.0,10,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Bent Over Row (Barbell)",3,85.0,5,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Bent Over Row (Barbell)",4,85.0,5,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Bent Over Row (Barbell)",5,85.0,12,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Squat (Barbell)",1,45.0,10,0,0,"",,
2022-05-01 19:54:54,"A1",50min,"Squat (Barbell)",2,74.99999999999999,10,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Squat (Barbell)",3,95.0,5,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Squat (Barbell)",4,95.0,5,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Squat (Barbell)",5,95.0,7,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Bench Press (Barbell)",1,65.0,12,0,0,"",,
2022-05-01 19:54:54,"A1",50min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Bench Press (Barbell)",3,110.0,5,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Bench Press (Barbell)",4,110.0,5,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Bench Press (Barbell)",5,110.0,8,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Bicep Curl (Dumbbell)",1,20.0,8,0,0,"",,
2022-05-01 19:54:54,"A1",50min,"Bicep Curl (Dumbbell)",2,15.0,10,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Bicep Curl (Dumbbell)",3,15.0,12,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Triceps Pushdown (Cable - Straight Bar)",1,33.0,8,0,0,"",,
2022-05-01 19:54:54,"A1",50min,"Triceps Pushdown (Cable - Straight Bar)",2,33.0,10,0,0,,,
2022-05-01 19:54:54,"A1",50min,"Triceps Pushdown (Cable - Straight Bar)",3,22.0,12,0,0,,,
2022-05-04 11:13:10,"B1",40min,"Chin Up",1,0,6,0,0,"","Add 5lbs to OHP, Chin-up every other workout\nAdd 5lbs to Deadlift",
2022-05-04 11:13:10,"B1",40min,"Chin Up",2,0,5,0,0,,,
2022-05-04 11:13:10,"B1",40min,"Chin Up",3,0,5,0,0,,,
2022-05-04 11:13:10,"B1",40min,"Chin Up",4,0,7,0,0,,,
2022-05-04 11:13:10,"B1",40min,"Chest Dip",1,0,5,0,0,"",,
2022-05-04 11:13:10,"B1",40min,"Chest Dip",2,0,5,0,0,,,
2022-05-04 11:13:10,"B1",40min,"Overhead Press (Barbell)",1,45.0,11,0,0,"",,
2022-05-04 11:13:10,"B1",40min,"Overhead Press (Barbell)",2,55.0,10,0,0,,,
2022-05-04 11:13:10,"B1",40min,"Overhead Press (Barbell)",3,74.99999999999999,3,0,0,,,
2022-05-04 11:13:10,"B1",40min,"Overhead Press (Barbell)",4,65.0,5,0,0,,,
2022-05-04 11:13:10,"B1",40min,"Overhead Press (Barbell)",5,65.0,5,0,0,,,
2022-05-04 11:13:10,"B1",40min,"Deadlift (Barbell)",1,65.0,11,0,0,"",,
2022-05-04 11:13:10,"B1",40min,"Deadlift (Barbell)",2,74.99999999999999,10,0,0,,,
2022-05-04 11:13:10,"B1",40min,"Deadlift (Barbell)",3,95.0,5,0,0,,,
2022-05-04 11:13:10,"B1",40min,"Deadlift (Barbell)",4,95.0,5,0,0,,,
2022-05-04 11:13:10,"B1",40min,"Deadlift (Barbell)",5,95.0,8,0,0,,,
2022-05-05 19:42:34,"A1",31min,"Bent Over Row (Barbell)",1,45.0,15,0,0,"","Add 5lbs to Bench, Row every other workout \nAdd 5lbs to Squat \nLast set AMRAP",
2022-05-05 19:42:34,"A1",31min,"Bent Over Row (Barbell)",2,65.0,12,0,0,,,
2022-05-05 19:42:34,"A1",31min,"Bent Over Row (Barbell)",3,95.0,5,0,0,,,
2022-05-05 19:42:34,"A1",31min,"Bent Over Row (Barbell)",4,95.0,6,0,0,,,
2022-05-05 19:42:34,"A1",31min,"Bent Over Row (Barbell)",5,95.0,10,0,0,,,
2022-05-07 18:52:15,"B1",1h 7min,"Overhead Press (Barbell)",1,45.0,12,0,0,"","Add 5lbs to OHP, Chin-up every other workout\nAdd 5lbs to Deadlift",
2022-05-07 18:52:15,"B1",1h 7min,"Overhead Press (Barbell)",2,55.0,10,0,0,,,
2022-05-07 18:52:15,"B1",1h 7min,"Overhead Press (Barbell)",3,74.99999999999999,5,0,0,,,
2022-05-07 18:52:15,"B1",1h 7min,"Overhead Press (Barbell)",4,65.0,7,0,0,,,
2022-05-07 18:52:15,"B1",1h 7min,"Overhead Press (Barbell)",5,60.0,10,0,0,,,
2022-05-07 18:52:15,"B1",1h 7min,"Pull Up",1,0,5,0,0,"",,
2022-05-07 18:52:15,"B1",1h 7min,"Pull Up",2,0,6,0,0,,,
2022-05-07 18:52:15,"B1",1h 7min,"Pull Up",3,0,8,0,0,,,
2022-05-07 18:52:15,"B1",1h 7min,"Pull Up",4,0,7,0,0,,,
2022-05-07 18:52:15,"B1",1h 7min,"Deadlift (Barbell)",1,65.0,11,0,0,"",,
2022-05-07 18:52:15,"B1",1h 7min,"Deadlift (Barbell)",2,115.0,5,0,0,,,
2022-05-07 18:52:15,"B1",1h 7min,"Deadlift (Barbell)",3,95.0,7,0,0,,,
2022-05-07 18:52:15,"B1",1h 7min,"Deadlift (Barbell)",4,85.0,9,0,0,,,
2022-05-07 18:52:15,"B1",1h 7min,"Leg Extension (Machine)",1,30.0,10,0,0,"",,
2022-05-07 18:52:15,"B1",1h 7min,"Leg Extension (Machine)",2,30.0,12,0,0,,,
2022-05-07 18:52:15,"B1",1h 7min,"Leg Extension (Machine)",3,20.0,15,0,0,,,
2022-05-07 18:52:15,"B1",1h 7min,"Hanging Leg Raise",1,0,10,0,0,"",,
2022-05-07 18:52:15,"B1",1h 7min,"Hanging Leg Raise",2,0,10,0,0,,,
2022-05-07 18:52:15,"B1",1h 7min,"Hanging Leg Raise",3,0,12,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Incline Bench Press (Barbell)",1,65.0,12,0,0,"","",
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Incline Bench Press (Barbell)",2,80.0,10,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Incline Bench Press (Barbell)",3,105.0,5,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Incline Bench Press (Barbell)",4,95.0,8,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Incline Bench Press (Barbell)",5,95.0,11,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Seated Row (Cable)",1,55.0,15,0,0,"",,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Seated Row (Cable)",2,99.0,6,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Seated Row (Cable)",3,88.0,8,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Seated Row (Cable)",4,77.0,12,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Lunge (Barbell)",1,65.0,10,0,0,"",,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Lunge (Barbell)",2,85.0,6,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Lunge (Barbell)",3,74.99999999999999,8,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Lunge (Barbell)",4,70.0,10,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Hammer Curl (Dumbbell)",1,25.0,9,0,0,"",,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Hammer Curl (Dumbbell)",2,20.0,12,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Hammer Curl (Dumbbell)",3,15.0,16,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Triceps Extension",1,20.0,10,0,0,"",,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Triceps Extension",2,30.0,10,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Triceps Extension",3,25.0,12,0,0,,,
2022-05-10 12:57:54,"Midday Workout",1h 5min,"Triceps Extension",4,20.0,15,0,0,,,
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Overhead Press (Barbell)",1,45.0,12,0,0,"","",
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Overhead Press (Barbell)",2,55.0,10,0,0,,,
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Overhead Press (Barbell)",3,80.0,5,0,0,,,
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Overhead Press (Barbell)",4,74.99999999999999,7,0,0,,,
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Overhead Press (Barbell)",5,65.0,8,0,0,,,
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Pull Up",1,0,7,0,0,"",,
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Pull Up",2,0,7,0,0,,,
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Pull Up",3,0,5,0,0,,,
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Deadlift (Barbell)",1,65.0,12,0,0,"",,
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Deadlift (Barbell)",2,115.0,5,0,0,,,
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Deadlift (Barbell)",3,95.0,8,0,0,,,
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Deadlift (Barbell)",4,85.0,10,0,0,,,
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Goblet Squat (Kettlebell)",1,30.0,10,0,0,"",,
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Goblet Squat (Kettlebell)",2,30.0,12,0,0,,,
2022-05-13 11:07:52,"Morning Workout",1h 1min,"Goblet Squat (Kettlebell)",3,25.0,15,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Push Up",1,0,15,0,0,"","Add 5lbs to Bench, Row every other workout \nAdd 5lbs to Squat \nLast set AMRAP",
2022-05-15 14:09:04,"A1",1h 26min,"Push Up",2,0,15,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Bent Over Row (Barbell)",1,45.0,15,0,0,"",,
2022-05-15 14:09:04,"A1",1h 26min,"Bent Over Row (Barbell)",2,65.0,10,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Bent Over Row (Barbell)",3,100.0,5,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Bent Over Row (Barbell)",4,95.0,8,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Bent Over Row (Barbell)",5,74.99999999999999,12,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Squat (Barbell)",1,45.0,12,0,0,"",,
2022-05-15 14:09:04,"A1",1h 26min,"Squat (Barbell)",2,74.99999999999999,10,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Squat (Barbell)",3,105.0,5,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Squat (Barbell)",4,95.0,8,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Squat (Barbell)",5,95.0,10,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Chest Dip",1,0,8,0,0,"",,
2022-05-15 14:09:04,"A1",1h 26min,"Bench Press (Barbell)",1,74.99999999999999,12,0,0,"",,
2022-05-15 14:09:04,"A1",1h 26min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Bench Press (Barbell)",3,115.0,6,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Bench Press (Barbell)",4,100.0,8,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Bench Press (Barbell)",5,95.0,10,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Bicep Curl (Dumbbell)",1,20.0,10,0,0,"",,
2022-05-15 14:09:04,"A1",1h 26min,"Bicep Curl (Dumbbell)",2,15.0,12,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Bicep Curl (Dumbbell)",3,15.0,15,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Triceps Extension",1,25.0,10,0,0,"",,
2022-05-15 14:09:04,"A1",1h 26min,"Triceps Extension",2,20.0,12,0,0,,,
2022-05-15 14:09:04,"A1",1h 26min,"Triceps Extension",3,15.0,16,0,0,,,
2022-05-17 13:10:12,"Shdl",1h 6min,"Overhead Press (Barbell)",1,45.0,12,0,0,"","",
2022-05-17 13:10:12,"Shdl",1h 6min,"Overhead Press (Barbell)",2,55.0,10,0,0,,,
2022-05-17 13:10:12,"Shdl",1h 6min,"Overhead Press (Barbell)",3,80.0,5,0,0,,,
2022-05-17 13:10:12,"Shdl",1h 6min,"Overhead Press (Barbell)",4,74.99999999999999,6,0,0,,,
2022-05-17 13:10:12,"Shdl",1h 6min,"Overhead Press (Barbell)",5,65.0,9,0,0,,,
2022-05-17 13:10:12,"Shdl",1h 6min,"Pull Up",1,0,7,0,0,"",,
2022-05-17 13:10:12,"Shdl",1h 6min,"Pull Up",2,0,6,0,0,,,
2022-05-17 13:10:12,"Shdl",1h 6min,"Pull Up",3,0,6,0,0,,,
2022-05-17 13:10:12,"Shdl",1h 6min,"Deadlift (Barbell)",1,65.0,10,0,0,"",,
2022-05-17 13:10:12,"Shdl",1h 6min,"Deadlift (Barbell)",2,115.0,5,0,0,,,
2022-05-17 13:10:12,"Shdl",1h 6min,"Deadlift (Barbell)",3,95.0,6,0,0,,,
2022-05-17 13:10:12,"Shdl",1h 6min,"Deadlift (Barbell)",4,95.0,8,0,0,,,
2022-05-17 13:10:12,"Shdl",1h 6min,"Goblet Squat (Kettlebell)",1,35.0,11,0,0,"",,
2022-05-17 13:10:12,"Shdl",1h 6min,"Goblet Squat (Kettlebell)",2,30.0,12,0,0,,,
2022-05-17 13:10:12,"Shdl",1h 6min,"Goblet Squat (Kettlebell)",3,25.0,15,0,0,,,
2022-05-17 13:10:12,"Shdl",1h 6min,"Hanging Leg Raise",1,0,10,0,0,"",,
2022-05-17 13:10:12,"Shdl",1h 6min,"Hanging Leg Raise",2,0,10,0,0,,,
2022-05-17 13:10:12,"Shdl",1h 6min,"Hanging Leg Raise",3,0,10,0,0,,,
2022-05-19 11:39:24,"Morning Workout",58min,"Incline Bench Press (Barbell)",1,65.0,12,0,0,"","",
2022-05-19 11:39:24,"Morning Workout",58min,"Incline Bench Press (Barbell)",2,74.99999999999999,10,0,0,,,
2022-05-19 11:39:24,"Morning Workout",58min,"Incline Bench Press (Barbell)",3,110.0,5,0,0,,,
2022-05-19 11:39:24,"Morning Workout",58min,"Incline Bench Press (Barbell)",4,100.0,8,0,0,,,
2022-05-19 11:39:24,"Morning Workout",58min,"Incline Bench Press (Barbell)",5,95.0,5,0,0,,,
2022-05-19 11:39:24,"Morning Workout",58min,"Lunge (Barbell)",1,65.0,10,0,0,"",,
2022-05-19 11:39:24,"Morning Workout",58min,"Lunge (Barbell)",2,90.0,5,0,0,,,
2022-05-19 11:39:24,"Morning Workout",58min,"Lunge (Barbell)",3,80.0,8,0,0,,,
2022-05-19 11:39:24,"Morning Workout",58min,"Seated Row (Cable)",1,55.0,15,0,0,"",,
2022-05-19 11:39:24,"Morning Workout",58min,"Seated Row (Cable)",2,110.0,5,0,0,,,
2022-05-19 11:39:24,"Morning Workout",58min,"Seated Row (Cable)",3,99.0,8,0,0,,,
2022-05-19 11:39:24,"Morning Workout",58min,"Seated Row (Cable)",4,88.0,10,0,0,,,
2022-05-19 11:39:24,"Morning Workout",58min,"Hammer Curl (Dumbbell)",1,25.0,9,0,0,"",,
2022-05-19 11:39:24,"Morning Workout",58min,"Hammer Curl (Dumbbell)",2,25.0,10,0,0,,,
2022-05-19 11:39:24,"Morning Workout",58min,"Hammer Curl (Dumbbell)",3,20.0,12,0,0,,,
2022-05-19 11:39:24,"Morning Workout",58min,"Bench Press - Close Grip (Barbell)",1,65.0,10,0,0,"",,
2022-05-19 11:39:24,"Morning Workout",58min,"Bench Press - Close Grip (Barbell)",2,55.0,12,0,0,,,
2022-05-19 11:39:24,"Morning Workout",58min,"Bench Press - Close Grip (Barbell)",3,45.0,15,0,0,,,
2022-05-22 12:05:17,"Shdl",1h 6min,"Overhead Press (Barbell)",1,45.0,12,0,0,"","",
2022-05-22 12:05:17,"Shdl",1h 6min,"Overhead Press (Barbell)",2,55.0,10,0,0,,,
2022-05-22 12:05:17,"Shdl",1h 6min,"Overhead Press (Barbell)",3,85.0,4,0,0,,,
2022-05-22 12:05:17,"Shdl",1h 6min,"Overhead Press (Barbell)",4,74.99999999999999,6,0,0,,,
2022-05-22 12:05:17,"Shdl",1h 6min,"Overhead Press (Barbell)",5,65.0,9,0,0,,,
2022-05-22 12:05:17,"Shdl",1h 6min,"Deadlift (Barbell)",1,95.0,7,0,0,"",,
2022-05-22 12:05:17,"Shdl",1h 6min,"Deadlift (Barbell)",2,120.0,5,0,0,,,
2022-05-22 12:05:17,"Shdl",1h 6min,"Deadlift (Barbell)",3,105.00000000000001,8,0,0,,,
2022-05-22 12:05:17,"Shdl",1h 6min,"Deadlift (Barbell)",4,95.0,10,0,0,,,
2022-05-22 12:05:17,"Shdl",1h 6min,"Pull Up",1,0,7,0,0,"",,
2022-05-22 12:05:17,"Shdl",1h 6min,"Pull Up",2,0,6,0,0,,,
2022-05-22 12:05:17,"Shdl",1h 6min,"Pull Up",3,0,6,0,0,,,
2022-05-22 12:05:17,"Shdl",1h 6min,"Goblet Squat (Kettlebell)",1,40.0,10,0,0,"",,
2022-05-22 12:05:17,"Shdl",1h 6min,"Goblet Squat (Kettlebell)",2,35.0,12,0,0,,,
2022-05-22 12:05:17,"Shdl",1h 6min,"Goblet Squat (Kettlebell)",3,30.0,15,0,0,,,
2022-05-22 12:05:17,"Shdl",1h 6min,"Hanging Leg Raise",1,0,10,0,0,"",,
2022-05-22 12:05:17,"Shdl",1h 6min,"Hanging Leg Raise",2,0,10,0,0,,,
2022-05-22 12:05:17,"Shdl",1h 6min,"Hanging Leg Raise",3,0,10,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Push Up",1,0,15,0,0,"","Add 5lbs to Bench, Row every other workout \nAdd 5lbs to Squat \nLast set AMRAP",
2022-05-24 11:55:15,"BBr",1h 26min,"Push Up",2,0,15,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Chest Dip",1,0,6,0,0,"",,
2022-05-24 11:55:15,"BBr",1h 26min,"Chest Dip",2,0,5,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Bench Press (Barbell)",1,74.99999999999999,12,0,0,"",,
2022-05-24 11:55:15,"BBr",1h 26min,"Bench Press (Barbell)",2,95.0,10,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Bench Press (Barbell)",3,115.0,6,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Bench Press (Barbell)",4,105.0,8,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Bench Press (Barbell)",5,95.0,10,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Bent Over Row (Barbell)",1,45.0,15,0,0,"",,
2022-05-24 11:55:15,"BBr",1h 26min,"Bent Over Row (Barbell)",2,74.99999999999999,10,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Bent Over Row (Barbell)",3,100.0,6,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Bent Over Row (Barbell)",4,95.0,8,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Bent Over Row (Barbell)",5,95.0,10,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Squat (Barbell)",1,45.0,10,0,0,"",,
2022-05-24 11:55:15,"BBr",1h 26min,"Squat (Barbell)",2,95.0,10,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Squat (Barbell)",3,115.0,5,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Squat (Barbell)",4,105.0,8,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Squat (Barbell)",5,95.0,10,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Bicep Curl (Dumbbell)",1,20.0,12,0,0,"",,
2022-05-24 11:55:15,"BBr",1h 26min,"Bicep Curl (Dumbbell)",2,15.0,13,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Bicep Curl (Dumbbell)",3,15.0,15,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Triceps Extension",1,33.0,9,0,0,"",,
2022-05-24 11:55:15,"BBr",1h 26min,"Triceps Extension",2,22.0,10,0,0,,,
2022-05-24 11:55:15,"BBr",1h 26min,"Triceps Extension",3,22.0,12,0,0,,,
2022-05-29 15:03:10,"Shdl",1h 14min,"Overhead Press (Barbell)",1,45.0,12,0,0,"","",
2022-05-29 15:03:10,"Shdl",1h 14min,"Overhead Press (Barbell)",2,65.0,9,0,0,,,
2022-05-29 15:03:10,"Shdl",1h 14min,"Overhead Press (Barbell)",3,85.0,3,0,0,,,
2022-05-29 15:03:10,"Shdl",1h 14min,"Overhead Press (Barbell)",4,74.99999999999999,5,0,0,,,
2022-05-29 15:03:10,"Shdl",1h 14min,"Overhead Press (Barbell)",5,65.0,9,0,0,,,
2022-05-29 15:03:10,"Shdl",1h 14min,"Pull Up",1,0,7,0,0,"",,
2022-05-29 15:03:10,"Shdl",1h 14min,"Pull Up",2,0,6,0,0,,,
2022-05-29 15:03:10,"Shdl",1h 14min,"Pull Up",3,0,5,0,0,,,
2022-05-29 15:03:10,"Shdl",1h 14min,"Deadlift (Barbell)",1,95.0,8,0,0,"",,
2022-05-29 15:03:10,"Shdl",1h 14min,"Deadlift (Barbell)",2,125.0,5,0,0,,,
2022-05-29 15:03:10,"Shdl",1h 14min,"Deadlift (Barbell)",3,110.0,8,0,0,,,
2022-05-29 15:03:10,"Shdl",1h 14min,"Deadlift (Barbell)",4,100.0,10,0,0,,,
2022-05-29 15:03:10,"Shdl",1h 14min,"Goblet Squat (Kettlebell)",1,40.0,10,0,0,"",,
2022-05-29 15:03:10,"Shdl",1h 14min,"Goblet Squat (Kettlebell)",2,35.0,12,0,0,,,
2022-05-29 15:03:10,"Shdl",1h 14min,"Goblet Squat (Kettlebell)",3,30.0,15,0,0,,,
2022-05-29 15:03:10,"Shdl",1h 14min,"Hanging Leg Raise",1,0,10,0,0,"",,
2022-05-29 15:03:10,"Shdl",1h 14min,"Hanging Leg Raise",2,0,10,0,0,,,
2022-05-29 15:03:10,"Shdl",1h 14min,"Hanging Leg Raise",3,0,10,0,0,,,
2022-06-02 12:13:34,"IB variant",47min,"Incline Bench Press (Barbell)",1,65.0,12,0,0,"","",
2022-06-02 12:13:34,"IB variant",47min,"Incline Bench Press (Barbell)",2,74.99999999999999,10,0,0,,,
2022-06-02 12:13:34,"IB variant",47min,"Incline Bench Press (Barbell)",3,115.0,5,0,0,,,
2022-06-02 12:13:34,"IB variant",47min,"Incline Bench Press (Barbell)",4,105.0,8,0,0,,,
2022-06-02 12:13:34,"IB variant",47min,"Incline Bench Press (Barbell)",5,95.0,10,0,0,,,
2022-06-02 12:13:34,"IB variant",47min,"Seated Row (Cable)",1,66.0,13,0,0,"",,
2022-06-02 12:13:34,"IB variant",47min,"Seated Row (Cable)",2,110.0,5,0,0,,,
2022-06-02 12:13:34,"IB variant",47min,"Seated Row (Cable)",3,99.0,8,0,0,,,
2022-06-02 12:13:34,"IB variant",47min,"Seated Row (Cable)",4,88.0,10,0,0,,,
2022-06-02 12:13:34,"IB variant",47min,"Bicep Curl (Dumbbell)",1,20.0,10,0,0,"",,
2022-06-02 12:13:34,"IB variant",47min,"Bicep Curl (Dumbbell)",2,20.0,10,0,0,,,
2022-06-02 12:13:34,"IB variant",47min,"Bicep Curl (Dumbbell)",3,15.0,15,0,0,,,
2022-06-02 12:13:34,"IB variant",47min,"Triceps Extension",1,33.0,10,0,0,"",,
2022-06-02 12:13:34,"IB variant",47min,"Triceps Extension",2,27.5,12,0,0,,,
2022-06-02 12:13:34,"IB variant",47min,"Triceps Extension",3,22.0,15,0,0,,,
2022-06-04 13:47:08,"Shdl",30min,"Overhead Press (Barbell)",1,45.0,12,0,0,"","",
2022-06-04 13:47:08,"Shdl",30min,"Overhead Press (Barbell)",2,65.0,7,0,0,,,
2022-06-04 13:47:08,"Shdl",30min,"Overhead Press (Barbell)",3,85.0,4,0,0,,,
2022-06-04 13:47:08,"Shdl",30min,"Overhead Press (Barbell)",4,74.99999999999999,6,0,0,,,
2022-06-04 13:47:08,"Shdl",30min,"Overhead Press (Barbell)",5,65.0,8,0,0,,,
2022-06-04 13:47:08,"Shdl",30min,"Pull Up",1,0,7,0,0,"",,
2022-06-04 13:47:08,"Shdl",30min,"Pull Up",2,0,6,0,0,,,
2022-06-04 13:47:08,"Shdl",30min,"Pull Up",3,0,6,0,0,,,
2022-06-04 13:47:08,"Shdl",30min,"Deadlift (Barbell)",1,95.0,8,0,0,"",,
2022-06-04 13:47:08,"Shdl",30min,"Deadlift (Barbell)",2,125.0,5,0,0,,,
2022-06-04 13:47:08,"Shdl",30min,"Deadlift (Barbell)",3,110.0,8,0,0,,,
2022-06-04 13:47:08,"Shdl",30min,"Deadlift (Barbell)",4,100.0,10,0,0,,,
2022-06-08 13:41:41,"BBr",1h 18min,"Squat (Barbell)",1,45.0,12,0,0,"","Add 5lbs to Bench, Row every other workout \nAdd 5lbs to Squat \nLast set AMRAP",
2022-06-08 13:41:41,"BBr",1h 18min,"Squat (Barbell)",2,95.0,10,0,0,,,
2022-06-08 13:41:41,"BBr",1h 18min,"Squat (Barbell)",3,120.0,5,0,0,,,
2022-06-08 13:41:41,"BBr",1h 18min,"Squat (Barbell)",4,120.0,5,0,0,,,
2022-06-08 13:41:41,"BBr",1h 18min,"Squat (Barbell)",5,120.0,8,0,0,,,
2022-06-08 13:41:41,"BBr",1h 18min,"Bent Over Row (Barbell)",1,45.0,12,0,0,"",,
2022-06-08 13:41:41,"BBr",1h 18min,"Bent Over Row (Barbell)",2,74.99999999999999,10,0,0,,,
2022-06-08 13:41:41,"BBr",1h 18min,"Bent Over Row (Barbell)",3,100.0,5,0,0,,,
2022-06-08 13:41:41,"BBr",1h 18min,"Bent Over Row (Barbell)",4,100.0,5,0,0,,,
2022-06-08 13:41:41,"BBr",1h 18min,"Bent Over Row (Barbell)",5,100.0,8,0,0,,,
2022-06-08 13:41:41,"BBr",1h 18min,"Bench Press (Barbell)",1,95.0,10,0,0,"",,
2022-06-08 13:41:41,"BBr",1h 18min,"Bench Press (Barbell)",2,115.0,5,0,0,,,
2022-06-08 13:41:41,"BBr",1h 18min,"Bench Press (Barbell)",3,115.0,5,0,0,,,
2022-06-08 13:41:41,"BBr",1h 18min,"Bench Press (Barbell)",4,115.0,9,0,0,,,
2022-06-08 13:41:41,"BBr",1h 18min,"Bicep Curl (Dumbbell)",1,20.0,11,0,0,"",,
2022-06-08 13:41:41,"BBr",1h 18min,"Bicep Curl (Dumbbell)",2,20.0,12,0,0,,,
2022-06-08 13:41:41,"BBr",1h 18min,"Bicep Curl (Dumbbell)",3,20.0,10,0,0,,,
2022-06-08 13:41:41,"BBr",1h 18min,"Bench Press - Close Grip (Barbell)",1,65.0,10,0,0,"",,
2022-06-08 13:41:41,"BBr",1h 18min,"Bench Press - Close Grip (Barbell)",2,65.0,12,0,0,,,
